ID,sentence_1_vie,sentence_2_viet,score
ENG-train-2597,Chrome nhanh chóng chiếm được khoảng 1% thị phần mặc dù các phiên bản dành cho Mac OS X và Linux vẫn đang trong quá trình phát triển.,Các phiên bản dành cho Mac OS X và Linux đang được phát triển và sẽ được phát hành sau phiên bản Windows.,0.5
ENG-train-2598,"Nhân vật nữ chính, Harmony Lancaster, là một hình mẫu đầy mâu thuẫn.","Harmony Lancaster, một nữ sư tử, là em gái cùng cha khác mẹ của Jonas Wyatt và cũng là một sát thủ có biệt danh là Tử Thần.",0.5
ENG-train-2599,"Nếu vụn bánh mì quá nhỏ, anh ấy có thể sẽ không nhận ra.",Anh ta có thể bỏ lỡ quá nhiều thứ.,0.5
ENG-train-2600,"Nhà trọ và chủ nhà, Dina Demille, sẽ bảo vệ bạn bằng mọi giá.","May mắn thay cho Dina, người sói Sean của cô không muốn để Arland cố gắng quyến rũ Dina mà không có sự hiện diện của anh ta.",0.5
ENG-train-2601,"@LifeNewsHQ Theo tôi, 22 tuần là quá muộn để phá thai, ba đứa trẻ sinh ba này là những em bé chứ không phải một đống tế bào.","Nếu chuyện này đã trở nên nhàm chán rồi thì có lẽ bạn nên ngừng gọi phôi thai và thai nhi là ""em bé"".",0.5
ENG-train-2602,Ba người phụ nữ mặc trang phục màu sắc tươi sáng và đội mũ lông vũ đang cầm những tấm thiệp nhắn gửi lời yêu thương.,Ba người phụ nữ mặc áo vest đen và áo sơ mi xám đang nói chuyện bên ngoài một tòa nhà.,0.5
ENG-train-2603,Rod Stewart là một ca sĩ hát những bài hát đó rất hay.,Anh ấy là một ca sĩ Ả Rập điển trai. Anh ấy hát bằng tiếng Anh.,0.5
ENG-train-2604,"Tập truyện ngắn đầu tay của ông, Lose, được xuất bản năm 2007.","Sau khi tham dự nhiều hội nghị nhà văn, cô bắt đầu viết truyện ngắn.",0.5
ENG-train-2605,Một cô gái mặc áo nỉ màu xanh lá cây đang thanh toán tại một cửa hàng bày bán đầy các mặt hàng Pokemon.,Có một cậu bé đang chơi với những tấm thẻ Pokemon.,0.5
ENG-train-2606,"@jhewitt1280 @SpeakerBoehner @HouseBenghazi @TGowdySC Email của cô ấy là gì? Họ đã công bố phần còn lại, tất cả đều rất nhàm chán.",Tôi hơi lo ngại khi biết vẫn còn hàng nghìn email chưa được công bố từ hộp thư cá nhân của Hillary.,0.5
ENG-train-2607,"Trời ơi, Alyssa, cậu nói thật đấy à?!","Chúng ta thấy Alyssa bắt đầu nảy sinh tình cảm với người tạo ra mình, Lysander.",0.5
ENG-train-2608,"Bộ truyện tranh này khởi đầu khá chậm, nhưng tôi thực sự thích chương 3.","*4.5* Tuyệt vời thật, đây là kiểu cốt truyện yêu thích của tôi trong manga và anime.",0.5
ENG-train-2609,Họ đã không giúp đỡ anh ấy và tôi cảm thấy rất tồi tệ về điều đó.,"Rồi lại bỏ mặc anh ấy, và tôi cảm thấy rất tệ.",0.5
ENG-train-2610,"Là hung khí gây án, hắn ta đã sử dụng khẩu súng tự động Uzi làm vũ khí.",Chúng tôi đã tìm thấy hung khí gây án có dấu vân tay của anh.,0.5
ENG-train-2611,Ba người phụ nữ và một người đàn ông ngồi quanh bàn như thể đang họp.,Hai người phụ nữ đang ngồi ở một cái bàn với ba chiếc máy tính xách tay.,0.5
ENG-train-2612,Ai cũng muốn giao lưu với những người vui vẻ và thú vị.,Ai cũng muốn cảm thấy mình được yêu quý.,0.5
ENG-train-2613,Bộ phim Power Rangers SDP là bộ phim hoạt hình yêu thích của hai cậu con trai tôi.,"Hãy thử tìm kiếm trên Google với cụm từ ""bài hát chủ đề của Power Rangers"".",0.5
ENG-train-2614,"Và tôi mất một thời gian để đồng cảm với Lucy, người mà trong cuốn THE SECRET SISTERHOOD OF HEARTBREAKERS được miêu tả là một cô gái trẻ rất bám víu và hay đòi hỏi.","Thứ hai, tôi đọc được rằng đó là về một hội kín gồm những kẻ chuyên làm tan vỡ trái tim người khác và có khả năng sử dụng phép thuật.",0.5
ENG-train-2615,Xin hãy làm rõ...ý bạn là họ ngoại tình với vợ mình phải không?,Đó cũng chính là lý do tại sao một số người đàn ông ngoại tình với vợ mình.,0.5
ENG-train-2616,Hãy mở lòng đón nhận Kaleb và Sahara.,Nhưng Kaleb đã cứu cô ấy và đó là điểm khởi đầu của cuốn sách.,0.5
ENG-train-2617,"Thưa Sếp, chiến thuật mới này của chúng ta là một sai lầm.","Sếp, đây là chiến thuật mới của chúng ta.",0.5
ENG-train-2618,Một chú chó nhỏ màu đen đang chơi đùa với quả bóng trên bãi cỏ.,Hai đứa trẻ đang chơi bóng đá trên bãi cỏ.,0.5
ENG-train-2619,DONALD & CARLEY - Cặp đôi hoàn hảo! - #Trump,"Sau mỗi lần xem cuộc phỏng vấn của @realDonaldTrump, tôi lại càng thêm háo hức chờ đợi tháng 11 năm 2016, khi đất nước này có thể vĩ đại trở lại.",0.5
ENG-train-2620,"Các nhân vật khá đơn giản, nhưng đó là điều thường thấy trong các tiểu thuyết của Orson Scott Card.","Cũng như tất cả các cuốn sách khác của Orson Scott Card, cuốn này được viết rất hay, thông minh và hấp dẫn.",0.5
ENG-train-2621,Một người đàn ông đang hát vào micro trong khi chơi đàn guitar.,Một cô gái tóc vàng hát vào micro trong khi các vũ công biểu diễn phía sau.,0.5
ENG-train-2622,"Có năm câu chuyện, tất cả đều thú vị và cung cấp thông tin nền về vũ trụ Harry Potter.","Tôi rất thích đọc phần bình luận của Dumbledore sau mỗi câu chuyện, nó giúp tôi hiểu rõ hơn về tầm quan trọng của câu chuyện đó trong thế giới phù thủy.",0.5
ENG-train-2623,"Tuy nhiên, Wiesbaden chịu thiệt hại ít hơn nhiều so với Frankfurt do các cuộc không kích.",Wiesbaden là một thành phố của Đức nằm gần Frankfurt am Main.,0.5
ENG-train-2624,@HuffPostPol Nếu @HillaryClinton có thể làm được một nửa những gì ông ấy đã làm thì bà ấy đang làm một việc tốt đấy.,Tôi rất mong chờ được nhận chiếc áo #YaaasHillary của mình! @HillaryClinton,0.5
ENG-train-2625,"@conspiracyimage @ThislsAmazing thực ra không ai nói họ không coi đó là sự sống, và phá thai là chuyện giữa người phụ nữ và bác sĩ của cô ấy.","@nytimes Do những người phản đối phá thai, phụ nữ đối mặt với vấn đề này cũng có thể bị truy tố.",0.5
ENG-train-2626,Trái Đất là hành tinh thứ ba tính từ Mặt Trời và là hành tinh lớn thứ năm trong số tám hành tinh thuộc Hệ Mặt Trời.,"Sao Thủy là một trong bốn hành tinh đất đá trong Hệ Mặt Trời, và là một thiên thể đá giống như Trái Đất.",0.5
ENG-train-2627,Tôi đã xem bộ phim này nhiều lần rồi.,Tôi đã nhìn thấy nó khoảng hai lần.,0.5
ENG-train-2628,Tôi muốn nước Mỹ vĩ đại trở lại #TạiSaoTôiKhôngBỏPhiếuChoHillary,#HillaryInNH giống như Adolph Hitler trong một giáo đường Do Thái. #tcot #uniteblue #ctot,0.5
ENG-train-2629,RT @dave_gosh: Tôi ủng hộ quyền sống và phá thai đã và sẽ luôn là hành động cướp đi một sinh mạng! #ChọnSựSống #CơĐốcGiáo #ỦngHộSựSống...,Có một mối tương quan nghịch đảo không thể phủ nhận giữa quyền lựa chọn của phụ nữ và tỷ lệ tội phạm #quyềnphụnữ,0.5
ENG-train-2630,"Đọc câu chuyện đầu tiên trong tuyển tập ""Best New Horror"", tôi nghĩ đó là lúc tôi nhận ra khả năng của Hill.","Thực tế, ""Phim kinh dị mới hay nhất"" đôi khi ám ảnh tôi, đặc biệt là khi tôi lái xe trên những con đường xa lạ trong vùng rừng sâu.",0.5
ENG-train-2631,Bạn nên cố gắng xây dựng mối quan hệ với cô ấy.,Bạn không chỉ nên cố gắng hẹn hò với cô ấy!!!,0.5
ENG-train-2632,"S-servis bke, s.r.o. vybaveni strelnic trên bản đồ EDB",Luật sư Kancelar JUDr. Miluse Calabkova trên bản đồ EDB,0.5
ENG-train-2633,Không thể xóa tệp cần thay thế.,Không thể xử lý tệp tên bao gồm '%s'.,0.5
ENG-train-2634,Lầu Năm Góc đã nắm rõ tình hình.,Lầu Năm Góc phủ nhận sự tồn tại của con tàu.,0.5
ENG-train-2635,Bạn thuê hay cho bố anh ấy mượn vậy?,Đó là nhà thuê hay bố bạn mua cho bạn vậy?,0.5
ENG-train-2636,Hai người đàn ông đeo dây an toàn đang leo trèo trên một cấu trúc gồm các thanh kim loại.,Một người đàn ông đang nghỉ ngơi trên một cấu trúc bê tông ở khu vực đông người.,0.5
ENG-train-2637,Tôi sẽ đồng ý với hôn nhân đồng tính nếu bạn đồng ý với quan điểm bảo vệ sự sống và sau đó nhận nuôi những đứa trẻ lẽ ra đã bị phá thai.,"Những người đòi chính phủ không được can thiệp vào đời sống riêng tư của họ, lại đòi chính phủ hợp pháp hóa các phòng ngủ đồng giới của họ! Thật kỳ lạ. #TìnhYêuChiếnThắng",0.5
ENG-train-2638,"Tôi thực sự rất thích Hades và như tôi đã nói, cốt truyện TUYỆT VỜI!","Nhưng dù sao đi nữa, tình yêu của Hades và Persephone vẫn rất đẹp.",0.5
ENG-train-2639,Hãy cùng khám phá những điều thú vị trong loạt phim mới đầy quyến rũ và hài hước của Christine Warren.,"~ 2,5 Sao cho Trái Tim Đá ~ Trái Tim Đá là cuốn sách đầu tiên trong loạt truyện Gargoyles của Christine Warren.",0.5
ENG-train-2640,"Mineiro chuyển hướng đến đây ; về cầu thủ bóng đá người Brazil có biệt danh Mineiro, xem Mineiro.",Ivan Mariz là một cầu thủ bóng đá người Brazil chơi ở vị trí tiền vệ.,0.5
ENG-train-2641,Michael... Chính là điều làm nên sự tuyệt vời của loạt phim này!!,Liệu Tiến sĩ Stone có thể truy tìm kẻ giết người trong thế giới này đồng thời bảo vệ Michael khỏi một thế giới khác mà không đánh mất lý trí của mình?,0.5
ENG-train-2642,Ốm ư? Thật là một điều kỳ lạ khi nói như vậy về một nữ tu dòng.,"Một nữ tu viện trưởng, lại còn ốm yếu, quả là một điều lạ lùng.",0.5
ENG-train-2643,Một đứa trẻ đang chạy đuổi theo những con chim trước một cái ao.,Một em bé tươi cười với chiếc ba lô màu cam đang cầm một ngôi nhà chim.,0.5
ENG-train-2644,Một người đàn ông mặc áo khoác vàng đang trượt tuyết.,Một người đàn ông mặc áo khoác vàng đang đạp xe.,0.5
ENG-train-2645,"Điều này đã thu hút sự chú ý của Toller Cranston, người từng giành huy chương đồng Olympic.","Sawyer thường được so sánh với vận động viên đoạt huy chương đồng Olympic người Canada, Toller Cranston.",0.5
ENG-train-2646,Lưu ý: Tôi nghĩ mình sẽ không đọc cuốn thứ hai trừ khi hết sách để đọc.,Tôi sẽ không bao giờ đọc xong cuốn sách này.,0.5
ENG-train-2647,"Trong khi đó, Mik, một nhân vật khá nhỏ trong cốt truyện chính, lại tỏa sáng với vai trò là một người cầu hôn quyến rũ.","Cốt truyện của cuốn tiểu thuyết ngắn này khá đơn giản: Zuzana tạo ra một cuộc săn tìm kho báu cho Mik, và cô ấy chính là phần thưởng.",0.5
ENG-train-2648,Cuốn sách này do JK Rowling viết và nó là một cuốn sách đồng hành với bộ truyện Harry Potter.,Đây chắc chắn là một cuốn sách rất đáng đọc dành cho những người hâm mộ Harry Potter.,0.5
ENG-train-2649,"Rochdale có hai đội thể thao chuyên nghiệp, Rochdale AFC và Rochdale Hornets.",Rochdale là một thị trấn ở vùng Tây Bắc nước Anh.,0.5
ENG-train-2650,Một người đàn ông và hai người phụ nữ tại một khu chợ công cộng.,Một nhóm người tại chợ trái cây ngoài trời,0.5
ENG-train-2651,Một cậu bé dùng súng nước chơi đùa trong khi một cô bé quan sát.,Một cậu bé đang dùng súng nước màu vàng bắn vào bể bơi.,0.5
ENG-train-2652,Tôi thích những câu chuyện về nàng tiên cá và sự căng thẳng giữa Madly và Jackson khá thú vị.,"Tóm tắt: Chúng ta gặp Madly, vị hôn phu của cô là Aiden, người bạn Jersey, và người canh gác/người mà cô ấy có tình cảm, Jackson.",0.5
ENG-train-2653,"Khi Julia gặp Evan, người đứng đầu bảng xếp hạng độ nổi tiếng, tôi đã kỳ vọng mọi chuyện sẽ tốt đẹp hơn với cô ấy.","Khi có những lúc bất định và không thấy Evan đâu, Julia phải bắt đầu cuộc sống mới của mình.",0.5
ENG-train-2654,Người đàn ông đang nói chuyện điện thoại trước một cửa hàng thể thao.,"Một người đàn ông đang nói chuyện điện thoại, đi giày trắng.",0.5
ENG-train-2655,"Các tiểu thuyết của Argeneau và Rogue Hunter, từ yêu thích nhất đến ít yêu thích nhất: 1.","Tôi không bao giờ cảm thấy chán khi đọc loạt truyện của Argeneau, bởi vì mỗi cuốn sách đều được viết rất hay, mới mẻ và xuất sắc.",0.5
ENG-train-2656,@HillaryClinton thích ảnh đại diện mới đầy màu sắc này quá! #thích,@HillaryClinton Vâng! Tôi sẽ đóng góp 5 đô la vì chúng tôi tin tưởng vào bà.,0.5
ENG-train-2657,Một nhóm các cô gái trẻ tươi cười tạo dáng chụp ảnh cùng nhau.,Hai người phụ nữ châu Á lớn tuổi mỉm cười và cùng nhau ăn.,0.5
ENG-train-2658,Một con chó màu vàng chạy dọc theo con đường đất.,Một người mẹ và con trai đang đi bộ dọc theo con đường đất.,0.5
ENG-train-2659,"Hôm nay là ngày đầu tiên của mùa hè, và thời tiết đã thay đổi.",Mùa hè năm đó thời tiết đẹp chẳng bao giờ đến.,0.5
ENG-train-2660,"@realDonaldTrump Ông có cơ hội thực sự để trở thành Tổng thống Mỹ đấy, ông T ạ, các cuộc tranh luận sẽ là bài kiểm tra thực sự.",Thực sự rất kính trọng ông @realDonaldTrump vì đã từ bỏ chương trình #TheApprentice để nhường chỗ cho chiến dịch tranh cử của mình. #NướcMỹCầnĐiềuNày #ChúaBanPhướcChoNướcMỹ,0.5
